detection_id,timestamp,platform,region,sport,event,event_multiplier,confidence_score,estimated_views,hour_of_day,day_of_week,month,enforcement_outcome,response_time_minutes,watermark_survived
630bdbad-86e2-488b-81c4-28c3f6390d9f,2023-10-12T21:00:00+00:00,YouTube,PK,Cricket,,1.0,0.7804,145893,21,3,10,content_removed_voluntarily,77,False
b7cbc166-12d1-46f9-b4f0-beef3795deff,2024-02-21T18:00:00+00:00,Discord,PK,Cricket,,1.0,0.9035,10511,18,2,2,content_removed_voluntarily,39,True
7522b12b-a3d0-4134-ae7e-8893049ed221,2023-06-22T16:00:00+00:00,YouTube,IN,Boxing/MMA,,1.0,0.8733,27,16,3,6,takedown_pending,43,True
22717a4d-eae5-4a66-9971-96f04d801ddd,2023-12-01T21:00:00+00:00,YouTube,US,Cricket,,1.0,0.99,24120,21,4,12,takedown_pending,2,False
b4ad944a-60e9-4f63-bccd-4af40d4c2469,2024-01-20T21:00:00+00:00,TikTok,BD,Football,Premier League,2.0,0.8903,166923,21,5,1,takedown_pending,108,True
149a0688-20c7-4d17-a7b9-421f986b8edf,2023-05-30T20:00:00+00:00,TikTok,ID,Football,Premier League,2.0,0.8528,481,20,1,5,takedown_successful,116,True
0377e921-4d5a-4d6d-846b-60df6c40300a,2024-04-23T12:00:00+00:00,Discord,NG,Cricket,IPL,3.0,0.7843,526,12,1,4,no_action,91,False
a93ea4b7-a042-461a-a49f-8b8e75a9f721,2024-06-17T18:00:00+00:00,Telegram,DE,Basketball,NBA Playoffs,2.0,0.9624,1140,18,0,6,content_removed_voluntarily,114,True
02f4ff1e-7ded-4776-9527-ef16ba177290,2024-04-05T17:00:00+00:00,Twitter/X,DE,F1,,1.0,0.9207,882,17,4,4,takedown_successful,46,True
a305585b-5ed8-49dc-9bc1-df627d4c13b4,2023-05-15T20:00:00+00:00,YouTube,AE,Football,Premier League,2.0,0.801,23250,20,0,5,no_action,118,True
ca6295ec-6b06-486f-b132-6e1a7c9cede9,2024-04-23T16:00:00+00:00,Telegram,ID,Football,Premier League,2.0,0.9863,3172,16,1,4,takedown_pending,13,False
6e255f43-083a-4eb2-a01d-0f32fc8e7638,2023-05-21T12:00:00+00:00,Telegram,GB,Football,Premier League,2.0,0.7837,3977,12,6,5,appeal_filed,103,True
27011635-007b-4738-a097-01863c57343a,2024-01-19T06:00:00+00:00,Telegram,AR,Football,Premier League,2.0,0.9126,1096,6,4,1,takedown_successful,24,True
66bb6c4d-361a-4972-a4c5-6e038f5e78a3,2024-05-27T22:00:00+00:00,YouTube,ID,Cricket,IPL,3.0,0.8905,2740,22,0,5,appeal_filed,100,True
1e3c51e0-ec01-49c2-99a7-46c1b1bc9723,2023-08-01T19:00:00+00:00,Telegram,IN,F1,,1.0,0.9144,253,19,1,8,takedown_successful,11,True
fc4f7a64-3edb-490a-bfbb-f4b92d8da450,2023-12-24T22:00:00+00:00,TikTok,BR,Cricket,,1.0,0.7749,20300,22,6,12,takedown_pending,3,True
f4f8c0bc-cf33-4478-87c4-271f192567d8,2023-05-16T01:00:00+00:00,Telegram,GB,Football,Premier League,2.0,0.99,3029,1,1,5,takedown_successful,112,True
81e1dd49-e641-4a6c-8198-2cdbf378985c,2024-05-10T21:00:00+00:00,Discord,BD,Cricket,IPL,3.0,0.842,2323,21,4,5,content_removed_voluntarily,115,False
d98a1947-04eb-4bba-9bd6-a4469abbe2ef,2023-05-24T17:00:00+00:00,TikTok,PK,Tennis,Grand Slam,1.5,0.9068,773,17,2,5,no_action,20,True
6726e93c-7d57-4d82-877d-62748fde7595,2023-09-09T19:00:00+00:00,YouTube,IN,Cricket,,1.0,0.9646,1803,19,5,9,takedown_successful,6,True
1510fce7-c119-4b3f-ad1e-c5155bb6db55,2023-07-26T06:00:00+00:00,YouTube,BD,Football,FIFA World Cup,5.0,0.8409,2350,6,2,7,takedown_successful,59,False
2551ee80-bc09-4971-aea8-3ff1daddb0ba,2023-02-25T12:00:00+00:00,TikTok,AE,Cricket,,1.0,0.902,2376,12,5,2,takedown_successful,114,False
fe852a30-16a6-464e-b89d-2688c7481839,2024-03-23T18:00:00+00:00,YouTube,IN,Football,Premier League,2.0,0.9073,76,18,5,3,takedown_successful,50,True
177a76d3-1c20-4630-aa04-666830aeb6bf,2023-07-27T23:00:00+00:00,YouTube,BR,Football,FIFA World Cup,5.0,0.8941,140,23,3,7,takedown_successful,81,False
ff16fb13-7a4f-4a40-bb58-cb29f5e28e45,2023-10-07T13:00:00+00:00,TikTok,PK,Cricket,,1.0,0.9293,4210,13,5,10,content_removed_voluntarily,91,True
e873bf8a-49ab-497d-8ebe-16b001210a09,2023-02-02T13:00:00+00:00,YouTube,PK,Basketball,,1.0,0.8279,40990,13,3,2,appeal_filed,95,True
33fbf351-4f9b-48b7-a810-015e3631efaf,2023-01-26T20:00:00+00:00,YouTube,AR,Football,Premier League,2.0,0.99,3489,20,3,1,takedown_successful,7,True
0dd1e12d-9ebf-46a1-aa95-41f28820748a,2023-07-14T16:00:00+00:00,YouTube,IN,F1,,1.0,0.9298,782,16,4,7,takedown_successful,91,True
68f8404f-4f0f-4aeb-a24b-ec8eae56e3af,2023-11-06T18:00:00+00:00,Twitter/X,IN,Tennis,,1.0,0.9126,10539,18,0,11,takedown_pending,58,True
76979810-f63d-409f-bf51-993e8c05e351,2023-05-31T21:00:00+00:00,Telegram,ID,Cricket,IPL,3.0,0.8562,483,21,2,5,takedown_pending,71,False
d8aeac32-d444-497e-b26e-626c0fcfd1d4,2023-08-18T22:00:00+00:00,TikTok,GB,Football,Premier League,2.0,0.7345,3701,22,4,8,takedown_successful,49,True
43e92fba-53d2-40a0-9e42-96b5473df656,2024-01-19T15:00:00+00:00,Telegram,FR,Cricket,,1.0,0.9282,13181,15,4,1,takedown_successful,90,True
5379999f-73b5-4f26-ad08-88adada7356b,2023-02-28T15:00:00+00:00,YouTube,BR,Cricket,,1.0,0.7811,68,15,1,2,takedown_successful,76,True
089250f9-b290-4e2b-a3e1-6014e68e6d29,2024-01-20T20:00:00+00:00,Telegram,GB,Tennis,Grand Slam,1.5,0.9747,6624,20,5,1,takedown_successful,92,True
8ee68fa1-8a2d-479f-beb6-04d01354b7ea,2023-10-31T21:00:00+00:00,Instagram,PK,Cricket,,1.0,0.9285,135052,21,1,10,no_action,111,True
ad44e3d4-3bc0-49da-ac5d-684d1abad23e,2023-09-25T10:00:00+00:00,Telegram,GB,Football,Premier League,2.0,0.8045,1426,10,0,9,appeal_filed,58,True
666c09fe-57bd-4f14-a4e0-6e8c1780b9b7,2023-06-13T01:00:00+00:00,Telegram,FR,Football,FIFA World Cup,5.0,0.7826,617,1,1,6,takedown_successful,16,True
33a88488-2f24-4978-9468-3ed60ee56064,2023-08-14T22:00:00+00:00,TikTok,IN,Cricket,,1.0,0.968,11249,22,0,8,takedown_successful,60,True
a95cde26-704a-463f-b3d1-d54f3419c631,2023-07-21T18:00:00+00:00,YouTube,IN,Cricket,,1.0,0.99,9929,18,4,7,takedown_pending,63,False
ee6976fe-7e53-4499-9d59-9c8a0d7176cc,2023-02-20T13:00:00+00:00,TikTok,IN,Football,Premier League,2.0,0.8179,387,13,0,2,takedown_pending,99,True
0af34faa-059c-4a5a-b1e6-d478eef635dd,2024-02-15T18:00:00+00:00,Instagram,AE,Football,Premier League,2.0,0.9537,13816,18,3,2,takedown_successful,76,True
a33c42c1-a208-408c-a5f3-c3e1b5a331bd,2023-06-02T15:00:00+00:00,Twitter/X,BR,F1,,1.0,0.8619,1645,15,4,6,no_action,107,True
dd88952f-4ad6-4498-9dec-eea9d1d29e8c,2024-04-15T21:00:00+00:00,Discord,GB,Football,Premier League,2.0,0.9517,1069,21,0,4,content_removed_voluntarily,93,True
e4cffdbb-65aa-42c2-8810-cd839a52c076,2024-04-29T16:00:00+00:00,Telegram,IN,Cricket,IPL,3.0,0.9026,8563,16,0,4,takedown_successful,37,True
e3804e5f-7775-4b31-bb20-67bc8e35f3dc,2023-09-02T22:00:00+00:00,TikTok,GB,Football,Premier League,2.0,0.8296,834,22,5,9,takedown_successful,75,True
b664e630-5d6e-409d-88c5-1b9dd7d7c65a,2023-05-08T15:00:00+00:00,Discord,BR,Football,Premier League,2.0,0.9676,263,15,0,5,takedown_successful,82,True
44972640-adb4-4e13-8ce0-9320b64a5cee,2023-06-02T21:00:00+00:00,Telegram,IN,Football,FIFA World Cup,5.0,0.8355,741,21,4,6,takedown_successful,10,True
a5735f87-dbb0-42bf-bcf6-1e391d4bc994,2024-05-04T12:00:00+00:00,YouTube,BD,Cricket,IPL,3.0,0.8536,120395,12,5,5,takedown_pending,30,True
91b758d9-abda-4730-a8fd-7774af3282f8,2023-12-06T17:00:00+00:00,Telegram,IN,Football,Premier League,2.0,0.912,541,17,2,12,takedown_successful,72,True
11260f37-f818-4e38-9e8f-166186830a3c,2023-07-21T21:00:00+00:00,Telegram,IN,F1,,1.0,0.6825,9856,21,4,7,takedown_successful,57,True
2b21332e-d0cc-4bd1-8228-efcf4a901c40,2024-06-06T15:00:00+00:00,Facebook,BR,Football,FIFA World Cup,5.0,0.8585,19613,15,3,6,content_removed_voluntarily,83,True
bfb0d856-60cf-4a2c-b660-f7aaf80dc1a0,2023-11-30T20:00:00+00:00,YouTube,SA,Tennis,,1.0,0.99,377,20,3,11,takedown_successful,17,True
e78cfd86-6dd1-4b70-8258-cb37958d01c5,2023-08-05T20:00:00+00:00,Telegram,IN,Boxing/MMA,,1.0,0.9886,2928,20,5,8,takedown_pending,116,False
28539160-afa8-43e4-8b7a-b07f0c26d131,2023-06-11T20:00:00+00:00,YouTube,TR,Cricket,,1.0,0.9366,25857,20,6,6,takedown_pending,46,False
92685940-fcf9-4b9b-bbdf-ea33bd430b94,2023-07-10T13:00:00+00:00,Telegram,IN,Football,FIFA World Cup,5.0,0.989,3599,13,0,7,takedown_successful,98,True
7593c5c1-3bce-42c4-950c-3d10b65b82d7,2023-10-07T21:00:00+00:00,Telegram,TR,Cricket,,1.0,0.7897,279,21,5,10,appeal_filed,61,True
34fb9567-d6db-436f-9efe-100b3bed0fe4,2023-07-17T13:00:00+00:00,TikTok,IN,F1,,1.0,0.9564,116,13,0,7,takedown_pending,54,True
ff74f6bf-d956-4fea-8f50-f88fb4c2a590,2023-04-27T23:00:00+00:00,Discord,AR,Football,Premier League,2.0,0.9407,809,23,3,4,content_removed_voluntarily,114,True
92be7738-e052-4ef5-8a5b-5213bb2f6d1c,2023-04-14T15:00:00+00:00,YouTube,AR,Cricket,IPL,3.0,0.862,443,15,4,4,content_removed_voluntarily,21,True
85aa2614-f30e-427d-875a-5291899fb42d,2023-11-06T22:00:00+00:00,Telegram,ID,Cricket,,1.0,0.8993,844,22,0,11,takedown_successful,91,True
50fb47ca-9440-4e88-8dae-e58273991cf3,2024-02-03T20:00:00+00:00,Telegram,US,Football,Premier League,2.0,0.99,227,20,5,2,appeal_filed,30,True
3efc630f-1512-4bed-ae89-e1f72d5b410c,2024-01-28T22:00:00+00:00,Twitter/X,DE,Tennis,Grand Slam,1.5,0.8838,216,22,6,1,appeal_filed,7,True
13d337d2-07dc-4ea7-8654-e9889e49a3b0,2023-09-13T19:00:00+00:00,Instagram,IN,Football,Premier League,2.0,0.8857,873,19,2,9,takedown_successful,98,True
d957c3db-0ec5-48c4-a45b-854069e6f117,2023-07-01T22:00:00+00:00,Telegram,US,Football,FIFA World Cup,5.0,0.8421,1703,22,5,7,takedown_successful,78,True
b0e6cc46-bbb1-4513-a462-a28bdd8f22e3,2023-09-17T21:00:00+00:00,YouTube,FR,Cricket,,1.0,0.9205,539,21,6,9,appeal_filed,2,True
5df33133-44a4-445b-970b-f7fce06c4a2c,2023-12-15T21:00:00+00:00,Telegram,DE,Football,Premier League,2.0,0.9189,54403,21,4,12,takedown_successful,79,True
68e2aee6-5de2-4a9b-8b67-f33914f326e0,2024-01-18T18:00:00+00:00,Telegram,IN,Cricket,,1.0,0.8748,4144,18,3,1,appeal_filed,84,True
568f4d0b-365b-4b2a-81fa-64d58ff0aa4f,2023-10-04T07:00:00+00:00,Telegram,IN,Cricket,,1.0,0.8121,8953,7,2,10,takedown_pending,25,True
96729e1a-c5e0-4386-8133-adbb5ff45eb6,2023-10-19T17:00:00+00:00,Telegram,DE,Tennis,,1.0,0.8886,630,17,3,10,takedown_successful,80,False
4b07d783-3184-4ab8-badb-84b6c5fe3442,2023-11-06T14:00:00+00:00,TikTok,SA,F1,,1.0,0.862,1655,14,0,11,takedown_successful,10,True
5549e8cc-9748-42dd-a311-0db5b15b6174,2023-05-31T10:00:00+00:00,Discord,IN,Football,Premier League,2.0,0.7655,23408,10,2,5,takedown_successful,82,True
7df6ae21-37eb-433a-8502-88393c8fed15,2023-11-17T21:00:00+00:00,Discord,GB,Cricket,,1.0,0.9117,535,21,4,11,takedown_pending,113,True
ecdb2dfa-1c7d-475f-a5af-1e9f35f17398,2023-04-15T17:00:00+00:00,Twitter/X,NG,Boxing/MMA,,1.0,0.8845,147,17,5,4,takedown_successful,17,True
02ef97f7-4911-42b0-9965-4e8ad34d3813,2023-09-15T10:00:00+00:00,YouTube,BR,Football,Premier League,2.0,0.9307,14112,10,4,9,takedown_pending,57,True
54ef4b85-2e7d-414e-b622-c12e49843372,2024-04-03T16:00:00+00:00,YouTube,IN,Boxing/MMA,,1.0,0.9609,16354,16,2,4,appeal_filed,116,True
089b278b-db05-41e5-b02b-f87d98e9c0fe,2024-02-09T14:00:00+00:00,Instagram,TR,Boxing/MMA,,1.0,0.99,2922,14,4,2,takedown_successful,58,True
04d7e0a0-e7b0-4897-b90f-c0b74a5011f0,2023-07-02T22:00:00+00:00,Telegram,IN,Cricket,,1.0,0.99,61733,22,6,7,takedown_pending,111,True
0e39be6a-9808-48f8-8492-f8b8fe8bf1c1,2023-05-29T21:00:00+00:00,Twitter/X,IN,Cricket,IPL,3.0,0.9116,2149,21,0,5,takedown_successful,96,True
e5a4006e-8d90-4ade-bce2-fdcc1999e77f,2023-08-01T10:00:00+00:00,Instagram,AE,Basketball,,1.0,0.8827,4481,10,1,8,takedown_successful,72,True
a7f0f3ed-0492-4feb-abfa-753a2deecba6,2023-06-23T19:00:00+00:00,Facebook,US,F1,,1.0,0.7536,20906,19,4,6,takedown_pending,84,True
07e1ebe6-aba5-4afe-9db5-f484baf54a9f,2023-01-22T22:00:00+00:00,Discord,IN,Cricket,,1.0,0.9332,433,22,6,1,takedown_pending,75,True
cc4c0110-f967-41a6-bad5-2b9831b95072,2023-03-24T17:00:00+00:00,TikTok,IN,Cricket,IPL,3.0,0.8277,726,17,4,3,appeal_filed,93,True
4ff73518-98a4-477d-a430-128e4e54542f,2023-01-08T23:00:00+00:00,Instagram,IN,Football,Premier League,2.0,0.9822,5806,23,6,1,takedown_pending,102,False
553b2c8d-b002-4663-821d-fd1911da99ab,2023-07-22T18:00:00+00:00,YouTube,TR,Football,FIFA World Cup,5.0,0.8839,9990,18,5,7,no_action,104,True
cb702f00-afde-4ba9-b1d5-0c931df6221b,2024-01-03T19:00:00+00:00,Twitter/X,GB,Basketball,,1.0,0.8714,80069,19,2,1,takedown_successful,26,True
df4f97a9-0789-48b2-ada0-ca64ecba4f42,2023-07-13T02:00:00+00:00,YouTube,IN,Cricket,,1.0,0.9283,4249,2,3,7,appeal_filed,15,False
2e84987f-f455-4e8b-8d01-577ff932d996,2023-04-12T19:00:00+00:00,YouTube,PK,Football,Premier League,2.0,0.99,1982,19,2,4,takedown_successful,78,True
a98e0ee0-875d-4e37-b15f-88e0c10816e4,2023-12-10T02:00:00+00:00,Telegram,IN,Boxing/MMA,,1.0,0.8594,724,2,6,12,appeal_filed,108,True
bce7c6a4-1db3-4de5-896c-f48893109092,2024-04-22T23:00:00+00:00,Telegram,FR,Football,Premier League,2.0,0.9113,190,23,0,4,takedown_successful,114,True
711fe49d-8881-4926-8596-8d3ff43ec4a3,2024-06-22T20:00:00+00:00,TikTok,IN,Boxing/MMA,,1.0,0.99,908,20,5,6,appeal_filed,96,True
f76e5d34-a629-4413-832d-1e153a50c937,2023-05-23T04:00:00+00:00,Telegram,TR,Boxing/MMA,,1.0,0.7608,2873,4,1,5,takedown_successful,40,True
a5eeddd1-f869-4d05-bd14-4606c912009a,2023-07-30T23:00:00+00:00,Telegram,IN,Football,FIFA World Cup,5.0,0.9425,201,23,6,7,content_removed_voluntarily,101,False
070adef9-2ce9-4b8b-b704-26db953b7ad0,2023-09-23T21:00:00+00:00,Telegram,BR,Football,Premier League,2.0,0.8645,8116,21,5,9,no_action,92,True
f4f98477-6e03-4ed2-aff6-98790b05762f,2023-02-08T07:00:00+00:00,YouTube,PK,Basketball,,1.0,0.8791,117,7,2,2,no_action,9,True
4e12126b-0734-4543-8c7f-9ae4bb3864e3,2024-04-26T18:00:00+00:00,Discord,IN,Basketball,NBA Playoffs,2.0,0.8585,1241,18,4,4,takedown_successful,86,True
03d02c14-b719-49f7-8d65-4d9bc286d508,2023-01-22T10:00:00+00:00,YouTube,SA,Cricket,,1.0,0.9871,693,10,6,1,takedown_successful,53,True
de08fb26-ca29-4e41-8add-08f9297b35f7,2023-02-16T14:00:00+00:00,YouTube,IN,Football,Premier League,2.0,0.9114,1282,14,3,2,appeal_filed,74,True
f953ffcb-676e-4c4f-b933-bdc164d7beaa,2023-02-18T18:00:00+00:00,Instagram,IN,Football,Premier League,2.0,0.9061,13675,18,5,2,takedown_successful,97,False
142ec760-4853-409b-931f-edc22c459bdf,2024-04-20T20:00:00+00:00,YouTube,BR,Cricket,IPL,3.0,0.7454,62684,20,5,4,takedown_pending,64,True
bb81f8de-5c23-4567-95d3-1c1a065dbb85,2024-04-09T17:00:00+00:00,Discord,DE,Tennis,,1.0,0.8606,462,17,1,4,appeal_filed,17,True
8c258e28-60a9-4150-9446-91510b7f0625,2023-03-28T23:00:00+00:00,Telegram,AE,Football,Premier League,2.0,0.9143,2741,23,1,3,takedown_successful,76,True
64534e08-ab1a-45ae-97ca-0b801ef70d3c,2023-12-16T18:00:00+00:00,Facebook,BR,Cricket,,1.0,0.9346,13260,18,5,12,appeal_filed,36,True
85025303-bca5-4382-9064-6214de646b42,2023-02-01T23:00:00+00:00,TikTok,AE,Cricket,,1.0,0.8534,4982,23,2,2,content_removed_voluntarily,104,True
da9e7e38-22c6-492c-92a4-2002d8fc071c,2023-12-06T10:00:00+00:00,TikTok,NG,Football,Premier League,2.0,0.8258,506,10,2,12,appeal_filed,5,True
4548d0a6-82b3-4efc-bd6c-6be4fcb33101,2023-10-13T19:00:00+00:00,Discord,GB,Football,Premier League,2.0,0.848,194,19,4,10,takedown_pending,109,True
2c9cf644-8764-46cb-a020-0ab2a65659ce,2024-04-12T08:00:00+00:00,Telegram,AE,Football,Premier League,2.0,0.818,9360,8,4,4,takedown_pending,36,True
4cb4c142-4bad-401f-acff-648e32bf7432,2023-12-21T20:00:00+00:00,YouTube,PK,Cricket,,1.0,0.8524,27318,20,3,12,takedown_pending,90,False
92588e3b-1132-44d8-873e-7be7d84f344b,2024-06-22T23:00:00+00:00,TikTok,AR,Football,FIFA World Cup,5.0,0.939,2496,23,5,6,appeal_filed,119,True
b0b767a9-cef3-4ddb-9bf0-7d3ce30bc6a8,2023-11-14T21:00:00+00:00,Telegram,IN,Cricket,,1.0,0.7801,1215,21,1,11,appeal_filed,115,False
2fac407f-e7b3-4998-af56-eb4dbe38edb1,2023-04-08T23:00:00+00:00,Instagram,GB,Football,Premier League,2.0,0.9502,252,23,5,4,no_action,20,False
80af8f8b-3de8-4140-b957-11a6ecbcc649,2023-05-10T14:00:00+00:00,Facebook,SA,Football,Premier League,2.0,0.8036,81246,14,2,5,takedown_pending,2,True
c1b6d3e0-be3b-4cab-a78f-94c4a997f4fb,2023-06-10T18:00:00+00:00,Telegram,PK,Cricket,,1.0,0.8481,838,18,5,6,takedown_successful,55,True
7ad841ea-3270-49a8-9d06-9047daa255da,2024-05-09T22:00:00+00:00,TikTok,BR,Cricket,IPL,3.0,0.9112,3137,22,3,5,takedown_pending,80,True
907594f3-93df-4920-9ce7-2f93a1368b21,2024-05-27T19:00:00+00:00,Telegram,BR,Cricket,IPL,3.0,0.99,2547,19,0,5,takedown_pending,14,False
25198bd8-fbb4-437a-8002-13e02315c9e1,2023-07-16T06:00:00+00:00,YouTube,ID,Cricket,,1.0,0.8823,9887,6,6,7,content_removed_voluntarily,22,True
be2885c3-3b7c-4685-b8f4-30cf2e642924,2023-03-24T03:00:00+00:00,Telegram,IN,Basketball,,1.0,0.99,164,3,4,3,takedown_successful,114,True
87f8ce37-982a-4e32-bcfe-e8411b889717,2024-04-25T01:00:00+00:00,Twitter/X,ID,Football,Premier League,2.0,0.8908,54,1,3,4,takedown_successful,16,True
f4bd0b6d-8b8a-4f15-ba05-bae13c757752,2023-12-11T07:00:00+00:00,Telegram,GB,Boxing/MMA,,1.0,0.9222,1324,7,0,12,takedown_successful,52,True
2d99b603-bb1a-48e1-b432-652537a76341,2023-07-28T21:00:00+00:00,YouTube,IN,Cricket,,1.0,0.8515,7142,21,4,7,no_action,84,False
f73526f1-0dd5-4d6f-a872-ad4c79ab8303,2023-09-08T21:00:00+00:00,Twitter/X,GB,Football,Premier League,2.0,0.8241,995,21,4,9,takedown_successful,53,True
d0ece041-5c69-41c5-bd49-ffb3c4eed93f,2023-11-17T21:00:00+00:00,TikTok,GB,Cricket,,1.0,0.9692,418,21,4,11,content_removed_voluntarily,41,True
38b0d849-904d-4364-b5b8-b918a02e8dd7,2023-11-21T23:00:00+00:00,YouTube,IN,Football,Premier League,2.0,0.99,1134,23,1,11,takedown_successful,79,True
3d10673f-a161-46ce-92d2-3068634d1af3,2023-11-15T10:00:00+00:00,Telegram,IN,Football,Premier League,2.0,0.7554,3378,10,2,11,no_action,95,False
9a06f621-5dae-44ec-8ca8-168989078bcc,2023-12-08T09:00:00+00:00,YouTube,PK,Boxing/MMA,,1.0,0.7974,2936,9,4,12,takedown_pending,86,True
c7f1b46d-3e62-40e9-b114-4619efc00c57,2024-04-06T16:00:00+00:00,Discord,BR,Boxing/MMA,,1.0,0.8392,11614,16,5,4,takedown_pending,37,True
bbd62898-7a2f-4f0b-bf00-85d011f40259,2023-10-08T16:00:00+00:00,Discord,IN,Cricket,,1.0,0.9305,1354,16,6,10,takedown_successful,50,True
90692bb5-41fa-439c-950b-4b43c171a328,2024-06-07T16:00:00+00:00,YouTube,IN,Basketball,NBA Playoffs,2.0,0.7402,23425,16,4,6,takedown_pending,101,False
70af9f03-21ce-4b0c-a77b-e828b0b1f606,2023-12-27T22:00:00+00:00,TikTok,BD,Football,Premier League,2.0,0.9183,473,22,2,12,content_removed_voluntarily,46,True
28faddce-77a6-4a7a-b6d1-061cce896e0f,2024-03-21T06:00:00+00:00,YouTube,GB,F1,,1.0,0.9696,104,6,3,3,takedown_successful,4,True
c6eb267c-125f-4ed2-aadf-18f993a173f2,2023-05-27T23:00:00+00:00,YouTube,FR,Basketball,NBA Playoffs,2.0,0.7637,8169,23,5,5,takedown_successful,51,True
4a26b9ba-68e9-4736-b941-84fa956e6a86,2023-08-11T16:00:00+00:00,TikTok,IN,Football,Premier League,2.0,0.8425,275,16,4,8,takedown_pending,68,True
754c03db-88e4-4cb8-8ac2-14859718f176,2023-10-01T18:00:00+00:00,TikTok,IN,Boxing/MMA,,1.0,0.7808,928,18,6,10,takedown_pending,117,True
4d7f63fc-274b-45f4-a3e7-10e8911912d9,2024-02-29T13:00:00+00:00,Facebook,PK,Football,Premier League,2.0,0.98,1186,13,3,2,takedown_pending,15,True
53c1cf44-b64e-4ea5-a9cb-7db6c0b7fc3c,2023-07-17T07:00:00+00:00,Discord,PK,Basketball,,1.0,0.8032,5631,7,0,7,appeal_filed,68,True
09122065-8e84-456a-9f4a-a7fc679861fb,2023-05-29T13:00:00+00:00,Telegram,IN,F1,,1.0,0.7868,373,13,0,5,takedown_pending,118,True
c04b8fdf-1afc-4eb3-a174-66aef3fbf42d,2023-02-01T13:00:00+00:00,Telegram,TR,Football,Premier League,2.0,0.9531,5562,13,2,2,takedown_successful,49,True
ba7fa81d-e77d-43d2-acbb-b878eb9c4158,2023-03-23T23:00:00+00:00,YouTube,FR,Basketball,,1.0,0.9132,4305,23,3,3,content_removed_voluntarily,38,True
e7a91c25-c7c4-4dad-ba5e-0465417ebd44,2023-12-13T15:00:00+00:00,Discord,FR,F1,,1.0,0.7872,46750,15,2,12,no_action,54,True
a2e6e800-04ed-48fc-81aa-f82a67663deb,2023-10-07T11:00:00+00:00,Telegram,US,Cricket,,1.0,0.8819,7450,11,5,10,takedown_successful,28,True
4527cf64-1faf-4ff9-906c-6a449c9f3d15,2023-07-11T21:00:00+00:00,YouTube,IN,Cricket,,1.0,0.7319,634,21,1,7,content_removed_voluntarily,81,True
ae52ab05-c8c1-4f4f-9278-e0a690d0a346,2024-06-18T23:00:00+00:00,TikTok,NG,F1,,1.0,0.9457,41697,23,1,6,takedown_successful,4,True
41aa792d-764c-4e5b-89e1-da782a917534,2023-01-05T19:00:00+00:00,Telegram,GB,Cricket,,1.0,0.8473,11088,19,3,1,takedown_successful,61,True
d24e2910-5e64-49c1-bc8f-b89480abe0eb,2023-08-27T18:00:00+00:00,Twitter/X,IN,F1,,1.0,0.6973,18802,18,6,8,takedown_successful,40,True
fef18992-f395-433c-98a3-dbeb48f0eafe,2023-02-22T20:00:00+00:00,YouTube,DE,Football,Premier League,2.0,0.7243,280437,20,2,2,takedown_successful,20,True
4a015774-49c7-46d7-843f-a1bb7bac9330,2023-01-19T19:00:00+00:00,YouTube,IN,Football,Premier League,2.0,0.8566,4903,19,3,1,no_action,45,True
9776502d-aa0f-4859-973e-d31570913629,2023-11-28T17:00:00+00:00,Telegram,IN,Cricket,,1.0,0.8556,628,17,1,11,content_removed_voluntarily,80,True
dd38e705-6c7e-49b2-ace6-ce3fa8d436c1,2024-04-20T07:00:00+00:00,YouTube,NG,Cricket,IPL,3.0,0.8866,69850,7,5,4,takedown_successful,56,False
7113f8cf-81fc-46fc-aff5-aeb488b8f40b,2023-10-17T18:00:00+00:00,Telegram,FR,Basketball,,1.0,0.8916,563,18,1,10,takedown_successful,57,True
d5d8451a-22e9-46aa-b140-509e8ca6b96d,2024-03-09T20:00:00+00:00,YouTube,NG,Cricket,IPL,3.0,0.8502,3964,20,5,3,takedown_successful,38,True
c4f257a3-fd9a-4ea4-b598-b767324e5291,2024-03-24T22:00:00+00:00,YouTube,GB,Football,Premier League,2.0,0.8137,630,22,6,3,takedown_successful,44,True
95d65eb2-e0b7-44fd-bf96-2c1fc53eb662,2023-05-08T21:00:00+00:00,Telegram,PK,F1,,1.0,0.8953,11465,21,0,5,takedown_successful,89,True
263f0d1a-cf99-4bb7-9d9c-fbc6fe7f38a3,2024-02-15T06:00:00+00:00,Twitter/X,PK,Cricket,,1.0,0.9804,13,6,3,2,content_removed_voluntarily,116,True
e296a842-b7ff-489c-8b28-b274847b011b,2024-03-11T21:00:00+00:00,YouTube,PK,Cricket,IPL,3.0,0.7668,20638,21,0,3,takedown_pending,95,False
7bb4b7b5-a752-4c7e-b7eb-5bb1b02cdbe8,2024-01-04T14:00:00+00:00,Telegram,IN,Basketball,,1.0,0.8385,47406,14,3,1,takedown_successful,55,True
f7bf719f-d8fa-433b-8226-62fd0512181f,2023-04-04T18:00:00+00:00,Telegram,GB,Football,Premier League,2.0,0.9237,2694,18,1,4,takedown_successful,74,True
098bcec7-e400-441b-b196-b294b145f635,2023-04-23T21:00:00+00:00,YouTube,US,Football,Premier League,2.0,0.8451,2406,21,6,4,takedown_successful,38,True
2bbba357-0ac7-409d-8004-b01d2f349d94,2023-07-25T15:00:00+00:00,Twitter/X,BR,Football,FIFA World Cup,5.0,0.8914,1381,15,1,7,takedown_pending,97,True
